ID,item_cnt_month
152,4.6956964
153,3.0335393
154,3.0335393
155,3.0335393
156,3.0335393
157,3.0335393
158,3.0335393
159,3.0335393
160,3.0335393
161,3.0335393
162,3.0335393
163,3.06284
164,3.0335393
165,3.06284
166,3.0335393
167,3.06284
168,3.06284
169,3.06284
170,3.0335393
171,3.0335393
172,2.9569583
173,4.6956964
174,4.6956964
175,4.6956964
176,4.6956964
177,2.9569583
178,2.9569583
179,2.9569583
180,2.9569583
181,2.9569583
182,2.9569583
183,2.9569583
184,2.9569583
185,2.9569583
186,2.9569583
187,3.0336947
188,3.0336947
189,3.0336947
190,3.0121546
191,3.0121546
192,2.8900318
193,3.0121546
194,3.0121546
195,3.0121546
196,3.0336947
197,3.18219
198,3.0336947
199,3.0336947
200,3.0336947
201,3.0336947
202,2.8900318
203,2.8900318
204,2.8900318
205,2.8900318
206,2.8900318
207,2.8900318
208,2.8900318
209,2.8900318
210,2.8900318
211,2.8900318
212,2.8900318
213,2.8900318
214,3.18219
215,3.18219
216,3.18219
217,3.18219
218,3.18219
219,3.0336947
220,2.8900318
221,3.0336947
222,3.0336947
223,3.0336947
224,3.0336947
225,3.0336947
226,3.0336947
227,3.0336947
228,3.0336947
229,3.0336947
230,3.0336947
231,5.8194375
232,3.0336947
233,3.0336947
234,5.8148026
235,5.8148026
236,5.8148026
237,5.8148026
238,5.8148026
239,3.0336947
240,3.0336947
241,3.0336947
242,5.676009
243,3.0336947
244,2.8900318
245,2.8900318
246,3.0336947
247,3.0336947
248,3.0336947
249,3.0336947
250,3.0336947
251,3.0336947
252,3.0336947
253,3.0336947
254,3.0336947
255,3.0336947
256,3.5248747
257,3.3997612
258,3.4514098
259,3.3997612
260,3.3997612
261,3.3997612
262,3.3997612
263,3.4514098
264,3.3997612
265,3.8590355
266,3.3686924
267,3.4514098
268,3.3686924
269,3.8590355
270,3.8590355
271,3.3603864
272,3.3603864
273,3.3603864
274,3.3603864
275,3.3686924
276,3.4514098
277,3.4514098
278,3.3997612
279,3.3997612
280,3.3997612
281,3.3997612
282,3.3997612
283,3.3997612
284,3.4514098
285,3.4514098
286,3.4514098
287,3.4514098
288,3.4514098
289,3.4514098
290,3.4514098
291,3.4514098
292,3.4514098
293,3.4514098
294,3.4514098
295,3.4514098
296,3.4514098
297,3.4514098
298,3.3603864
299,3.3603864
300,3.3603864
301,3.3603864
302,3.3603864
303,3.3603864
304,3.3603864
305,3.3603864
306,3.5248747
307,3.5248747
308,3.3603864
309,3.5248747
310,3.5248747
311,3.5248747
312,3.5248747
313,3.3603864
314,3.3603864
315,3.3603864
316,3.3603864
317,3.3603864
318,3.3603864
319,3.3603864
320,3.3603864
321,3.3603864
322,3.3603864
323,3.3603864
324,3.3603864
325,3.3603864
326,3.3603864
327,3.3997612
328,3.3997612
329,3.3997612
330,3.2207994
331,3.0877833
332,3.0877833
333,3.0877833
334,3.0877833
335,3.0877833
336,3.0877833
337,3.0877833
338,3.0877833
339,3.0877833
340,3.0877833
341,3.0877833
342,3.0877833
343,3.0877833
344,3.0877833
345,3.0877833
346,3.0877833
347,3.0877833
348,3.0877833
349,3.0877833
350,3.0877833
351,5.8145213
352,3.0877833
353,3.0877833
354,3.0877833
355,3.0877833
356,3.0877833
357,3.0877833
358,3.06284
359,3.0877833
360,3.0877833
361,3.0877833
362,3.0877833
363,3.2207994
364,3.3104563
365,3.0877833
366,3.2207994
367,3.2207994
368,3.2207994
369,3.2207994
370,3.2207994
371,3.2207994
372,3.2207994
373,3.2207994
374,3.2207994
375,3.2207994
376,3.2207994
377,3.2207994
378,3.2207994
379,3.2207994
380,3.2207994
381,3.0877833
382,3.0877833
383,3.0877833
384,3.0877833
385,3.0877833
386,3.0877833
387,3.2207994
388,3.2207994
389,3.2207994
390,3.2207994
391,3.2207994
392,3.2207994
393,3.2207994
394,3.2207994
395,3.3104563
396,3.7238784
397,3.7238784
398,3.7238784
399,3.7277007
400,3.7238784
401,3.7238784
402,3.7277007
403,3.7277007
404,3.7277007
405,3.482757
406,3.482757
407,3.482757
408,3.482757
409,3.6855292
410,3.0826018
411,3.7238784
412,3.7238784
413,3.7238784
414,3.6855292
415,3.6855292
416,3.6855292
417,3.6855292
418,3.6855292
419,3.482757
420,3.482757
421,3.482757
422,3.52392
423,3.52392
424,3.52392
425,3.52392
426,3.52392
427,3.482757
428,3.5758157
429,3.5758157
430,3.5758157
431,3.52392
432,3.5758157
433,3.5758157
434,3.6179538
435,3.6179538
436,3.5758157
437,3.52392
438,3.482757
439,3.482757
440,3.52392
441,3.52392
442,3.52392
443,3.52392
444,3.52392
445,3.52392
446,3.52392
447,3.52392
448,3.52392
449,3.52392
450,3.52392
451,3.52392
452,3.52392
453,3.52392
454,3.52392
455,3.52392
456,3.52392
457,3.0826018
458,2.721192
459,2.6702433
460,-0.19047207
461,-0.26494324
462,-0.26494324
463,-0.26494324
464,-0.26494324
465,-0.26494324
466,-0.26494324
467,-0.26494324
468,-0.26494324
469,-0.26494324
470,1.5763266
471,1.5763266
472,1.5763266
473,1.5763266
474,1.5763266
475,1.5763266
476,1.0786608
477,1.0786608
478,3.3431313
479,-0.26494324
480,3.3104563
481,3.3104563
482,3.3104563
483,3.3104563
484,3.3104563
485,3.3104563
486,3.3104563
487,3.3104563
488,3.3104563
489,3.3104563
490,3.3104563
491,-0.19047207
492,-0.19047207
493,3.3431313
494,3.5248747
495,3.3431313
496,3.3431313
497,3.0826018
498,3.0826018
499,3.0826018
500,3.0826018
501,3.235957
502,3.235957
503,3.0826018
504,2.2775826
505,5.932377
506,5.932377
507,3.0826018
508,3.0826018
509,3.0826018
510,3.3431313
511,3.27518
512,3.27518
513,3.27518
514,3.2406914
515,3.2406914
516,3.27518
517,3.2406914
518,3.2406914
519,3.2406914
520,3.2406914
521,3.2406914
522,3.235957
523,3.235957
524,3.235957
525,3.0826018
526,3.3431313
527,3.06284
528,3.0311267
529,3.0877833
530,3.6855292
531,3.7238784
532,3.7238784
533,3.7238784
534,3.7238784
535,3.7238784
536,3.7277007
537,3.7238784
538,3.7277007
539,3.0826018
540,3.6855292
541,3.6855292
542,3.7277007
543,3.482757
544,3.52392
545,3.52392
546,3.52392
547,3.52392
548,3.52392
549,3.5758157
550,3.5758157
551,3.5758157
552,3.5758157
553,3.5758157
554,3.5758157
555,3.52392
556,3.482757
557,3.482757
558,3.482757
559,3.52392
560,3.482757
561,3.482757
562,3.482757
563,3.482757
564,3.482757
565,3.482757
566,3.482757
567,3.52392
568,3.52392
569,3.5758157
570,2.721192
571,3.0826018
572,3.27518
573,3.27518
574,3.27518
575,3.27518
576,3.27518
577,3.27518
578,3.2406914
579,3.2406914
580,3.27518
581,3.27518
582,3.27518
583,3.27518
584,3.27518
585,3.3431313
586,3.3431313
587,1.0489734
588,1.0786608
589,1.0786608
590,1.0786608
591,1.0786608
592,1.0786608
593,3.3431313
594,3.0311267
595,3.0311267
596,3.0311267
597,3.0311267
598,5.469177
599,5.469177
600,3.3431313
601,3.3431313
602,3.3431313
603,3.3431313
604,1.0489734
605,3.27518
606,3.27518
607,3.27518
608,5.932377
609,5.932377
610,2.6702433
611,2.6702433
612,2.6702433
613,2.6702433
614,3.0826018
615,5.932377
616,3.0826018
617,3.2406914
618,3.235957
619,3.235957
620,3.0826018
621,3.0826018
622,3.0826018
623,3.5758157
624,3.5319667
625,3.5319667
626,3.5319667
627,3.5319667
628,3.5319667
629,3.5319667
630,3.5319667
631,3.5319667
632,3.5319667
633,3.5319667
634,3.60006
635,3.85041
636,3.8478198
637,3.8478198
638,3.8478198
639,3.5319667
640,3.5319667
641,3.5319667
642,2.8753343
643,2.8753343
644,2.8753343
645,2.8753343
646,2.8753343
647,2.8753343
648,2.8753343
649,2.8753343
650,2.8753343
651,2.8753343
652,3.0877833
653,2.8753343
654,2.8753343
655,2.8753343
656,3.60006
657,3.60006
658,3.60006
659,3.60006
660,3.5319667
661,3.5319667
662,3.5319667
663,2.8753343
664,2.8753343
665,3.6333547
666,3.6179538
667,3.6179538
668,1.5763266
669,3.424067
670,3.424067
671,3.424067
672,3.424067
673,3.424067
674,3.8478198
675,3.8478198
676,3.8478198
677,3.8478198
678,3.424067
679,3.424067
680,3.424067
681,3.6179538
682,3.6179538
683,3.6179538
684,1.5763266
685,1.5763266
686,3.0877833
687,3.0877833
688,3.0877833
689,3.0877833
690,3.0877833
691,3.0877833
692,3.0877833
693,3.0877833
694,3.0877833
695,3.0877833
696,3.0877833
697,3.0877833
698,3.0877833
699,3.0877833
700,3.0877833
701,3.0877833
702,3.0877833
703,3.0877833
704,3.0877833
705,3.0877833
706,3.0877833
707,3.0877833
708,3.2207994
709,3.2207994
710,3.2207994
711,3.2207994
712,3.2207994
713,3.2207994
714,3.2207994
715,3.0877833
716,3.0877833
717,3.0877833
718,3.0877833
719,3.0877833
720,3.0877833
721,3.0877833
722,3.0877833
723,3.0877833
724,3.0877833
725,3.0877833
726,3.2207994
727,3.2207994
728,3.0877833
729,3.0877833
730,3.0877833
731,3.0877833
732,3.0877833
733,3.0877833
734,3.0877833
735,3.0877833
736,3.0877833
737,3.0877833
738,3.0877833
739,3.0877833
740,3.0877833
741,3.0877833
742,3.0877833
743,3.0877833
744,3.0877833
745,3.0877833
746,3.0877833
747,3.0877833
748,3.0877833
749,3.0877833
750,3.0877833
751,3.0877833
752,3.0877833
753,3.0877833
754,3.0877833
755,3.0877833
756,3.0877833
757,3.0336947
758,3.0877833
759,3.0877833
760,3.0877833
761,3.0877833
762,3.0877833
763,3.0877833
764,3.0877833
765,3.0877833
766,3.0877833
767,3.0877833
768,3.0877833
769,3.0877833
770,3.0877833
771,3.0877833
772,3.0877833
773,3.0877833
774,3.0877833
775,3.0877833
776,3.0877833
777,3.0877833
778,3.0877833
779,3.0877833
780,3.0877833
781,3.0877833
782,3.0877833
783,3.0877833
784,3.0877833
785,3.0877833
786,3.0877833
787,3.0877833
788,3.0877833
789,3.0877833
790,3.0877833
791,3.0877833
792,3.0877833
793,3.0877833
794,3.0877833
795,3.0877833
796,3.0877833
797,3.0877833
798,3.0877833
799,3.0877833
800,3.0877833
801,3.06284
802,3.2207994
803,3.5248747
804,3.5248747
805,3.3104563
806,3.3104563
807,3.3104563
808,3.3104563
809,3.3104563
810,3.3104563
811,3.3104563
812,3.3104563
813,3.3104563
814,3.3603864
815,3.3603864
816,3.3603864
817,3.3603864
818,3.3603864
819,3.3603864
820,3.3603864
821,3.3829503
822,-0.26494324
823,-0.26494324
824,-0.26494324
825,-0.26494324
826,-0.26494324
827,-0.26494324
828,1.5763266
829,1.5763266
830,1.5763266
831,1.5763266
832,1.5763266
833,1.5763266
834,1.5763266
835,-0.26494324
836,3.3104563
837,3.3104563
838,3.3104563
839,3.3603864
840,3.3603864
841,3.3603864
842,3.3603864
843,3.4514098
844,3.4514098
845,3.4514098
846,3.4514098
847,3.4514098
848,3.4514098
849,3.4514098
850,3.4514098
851,3.4514098
852,3.4514098
853,3.4514098
854,3.4514098
855,3.4514098
856,3.4514098
857,3.4514098
858,3.3997612
859,3.3997612
860,3.2207994
861,3.2207994
862,3.2207994
863,3.2207994
864,3.2207994
865,3.2207994
866,3.2207994
867,3.2207994
868,3.2207994
869,3.2207994
870,3.2207994
871,3.3997612
872,3.3997612
873,3.3997612
874,3.3997612
875,3.4514098
876,3.3603864
877,3.3603864
878,3.3603864
879,3.3603864
880,3.3603864
881,3.3603864
882,3.3603864
883,3.3603864
884,3.3603864
885,3.4514098
886,3.4514098
887,3.3997612
888,3.3686924
889,3.3686924
890,3.3686924
891,3.8590355
892,3.3603864
893,3.3603864
894,3.3603864
895,3.3603864
896,3.3603864
897,3.4514098
898,1.0786608
899,1.0786608
900,3.27518
901,3.2406914
902,3.2406914
903,3.27518
904,3.2406914
905,3.235957
906,3.0826018
907,3.0826018
908,3.3104563
909,3.3104563
910,3.3104563
911,3.3829503
912,3.3104563
913,-0.26494324
914,-0.26494324
915,-0.26494324
916,-0.26494324
917,1.5763266
918,1.5763266
919,3.7277007
920,3.52392
921,3.52392
922,3.52392
923,2.721192
924,3.7238784
925,3.52392
926,3.3104563
927,3.3104563
928,3.2207994
929,3.2207994
930,3.2207994
931,3.2207994
932,3.2207994
933,3.3997612
934,3.3997612
935,3.3997612
936,3.3997612
937,3.4514098
938,3.4514098
939,3.4514098
940,3.4514098
941,3.4514098
942,3.4514098
943,3.2207994
944,3.8590355
945,3.3603864
946,3.3603864
947,3.3603864
948,3.3603864
949,3.3603864
950,3.3603864
951,3.5248747
952,3.5248747
953,3.5248747
954,3.5248747
955,3.3104563
956,3.8590355
957,3.3686924
958,3.8590355
959,3.3603864
960,3.3603864
961,3.3603864
962,3.3603864
963,3.3603864
964,3.3104563
965,2.876821
966,2.876821
967,2.8753343
968,2.8753343
969,2.8753343
970,2.876821
971,2.876821
972,2.876821
973,2.876821
974,2.8753343
975,2.8753343
976,2.8753343
977,2.8753343
978,2.8753343
979,2.8753343
980,2.8753343
981,2.8753343
982,2.8753343
983,2.8900318
984,2.8900318
985,3.18219
986,3.0336947
987,3.0336947
988,3.0336947
989,3.0336947
990,3.0121546
991,2.8900318
992,2.8900318
993,2.8900318
994,2.8900318
995,5.5191355
996,5.5191355
997,5.5191355
998,5.5191355
999,2.8900318
1000,2.8900318
1001,2.8753343
1002,2.8753343
1003,3.52392
1004,3.5758157
1005,3.6179538
1006,3.6179538
1007,2.8753343
1008,2.8753343
1009,2.8753343
1010,3.85041
1011,3.424067
1012,3.6333547
1013,3.85041
1014,3.5319667
1015,3.0336947
1016,3.2207994
1017,2.8900318
1018,5.1422243
1019,5.5191355
1020,2.8900318
1021,2.876821
1022,3.0336947
1023,3.0336947
1024,2.8900318
1025,2.8753343
1026,3.0336947
1027,2.8753343
1028,3.424067
1029,3.8478198
1030,3.5319667
1031,3.5319667
1032,2.8753343
1033,3.6179538
1034,3.424067
1035,2.8753343
1036,2.8753343
1037,2.8753343
1038,2.8753343
1039,2.8753343
1040,3.5319667
1041,3.5319667
1042,3.5319667
1043,2.8753343
1044,2.8753343
1045,2.8753343
1046,3.0336947
1047,3.0877833
1048,3.0877833
1049,3.0877833
1050,3.0877833
1051,3.0877833
1052,3.0877833
1053,3.0877833
1054,3.0877833
1055,3.0877833
1056,3.0877833
1057,3.0877833
1058,3.0877833
1059,3.0877833
1060,3.0877833
1061,3.0877833
1062,3.0877833
1063,3.0877833
1064,3.0877833
1065,3.0877833
1066,3.0877833
1067,3.0877833
1068,3.0877833
1069,3.0877833
1070,3.0877833
1071,3.0877833
1072,3.0877833
1073,3.0335393
1074,3.0335393
1075,3.0335393
1076,3.0336947
1077,3.0336947
1078,3.0336947
1079,3.0336947
1080,3.0336947
1081,5.8148026
1082,5.8148026
1083,3.0336947
1084,5.8148026
1085,5.8148026
1086,5.8148026
1087,3.0336947
1088,3.0336947
1089,3.0336947
1090,3.0336947
1091,5.676009
1092,3.0336947
1093,3.0336947
1094,3.0336947
1095,3.0336947
1096,3.0336947
1097,3.0336947
1098,3.0336947
1099,3.0336947
1100,4.6956964
1101,3.0335393
1102,3.0335393
1103,3.0336947
1104,3.0336947
1105,3.0336947
1106,3.0336947
1107,3.0336947
1108,3.0336947
1109,3.0336947
1110,3.438539
1111,2.9912314
1112,2.8753343
1113,2.8753343
1114,2.8753343
1115,2.8753343
1116,3.5319667
1117,3.5319667
1118,3.8478198
1119,3.85041
1120,3.5319667
1121,3.5319667
1122,2.8753343
1123,2.876821
1124,2.8900318
1125,5.1422243
1126,2.8753343
1127,2.8753343
1128,2.876821
1129,2.8753343
1130,2.8753343
1131,2.8753343
1132,3.6333547
1133,5.5191355
1134,3.8478198
1135,3.5758157
1136,3.424067
1137,3.482757
1138,3.482757
1139,3.52392
1140,3.6179538
1141,3.424067
1142,3.424067
1143,5.5191355
1144,2.9569583
1145,2.9569583
1146,2.9569583
1147,2.9569583
1148,2.9569583
1149,2.9569583
1150,4.6956964
1151,3.438539
1152,3.0336947
1153,3.0336947
1154,3.0336947
1155,3.0336947
1156,3.0336947
1157,3.0336947
1158,3.438539
1159,3.438539
1160,3.438539
1161,4.6956964
1162,3.0335393
1163,3.0877833
1164,3.0877833
1165,3.0877833
1166,3.0877833
1167,3.0877833
1168,3.0877833
1169,3.0877833
1170,3.0877833
1171,3.0877833
1172,3.0877833
1173,3.0335393
1174,3.06284
1175,3.06284
1176,3.06284
1177,3.0877833
1178,3.06284
1179,3.06284
1180,3.0877833
1181,3.0877833
1182,3.0877833
1183,3.0877833
1184,3.0877833
1185,3.0877833
1186,3.0877833
1187,3.0877833
1188,3.0336947
1189,3.0336947
1190,3.0121546
1191,3.0121546
1192,2.8900318
1193,3.0336947
1194,3.18219
1195,3.18219
1196,2.8900318
1197,2.8900318
1198,2.8900318
1199,2.8900318
1200,2.8900318
1201,2.8900318
1202,2.8900318
1203,3.0336947
1204,3.0336947
1205,5.8194375
1206,3.0336947
1207,3.0336947
1208,3.0336947
1209,3.0336947
1210,3.0336947
1211,3.0336947
1212,3.0336947
1213,5.676009
1214,3.0336947
1215,3.0336947
1216,3.0336947
1217,3.0336947
1218,3.0877833
1219,3.0877833
1220,3.0877833
1221,3.0877833
1222,3.0877833
1223,3.0877833
1224,3.0877833
1225,3.0877833
1226,3.0877833
1227,3.0877833
1228,3.0877833
1229,3.0877833
1230,3.0335393
1231,3.0335393
1232,3.0877833
1233,3.06284
1234,3.0877833
1235,3.0877833
1236,3.0877833
1237,3.06284
1238,3.0877833
1239,3.0877833
1240,3.0877833
1241,3.0877833
1242,3.0877833
1243,3.0877833
1244,3.0877833
1245,3.0877833
1246,3.0877833
1247,3.0877833
1248,3.0877833
1249,3.0877833
1250,3.0877833
1251,3.0877833
1252,3.0877833
1253,3.0336947
1254,3.0336947
1255,3.0336947
1256,3.0336947
1257,3.0336947
1258,3.0336947
1259,3.0336947
1260,3.0336947
1261,3.0336947
1262,3.0336947
1263,3.0336947
1264,3.0336947
1265,3.0336947
1266,3.0877833
1267,5.8194375
1268,3.438539
1269,2.9569583
1270,4.6956964
1271,3.0335393
1272,3.438539
1273,3.0336947
1274,3.0336947
1275,3.0336947
1276,3.0336947
1277,3.0336947
1278,3.0336947
1279,3.0877833
1280,3.27518
1281,3.27518
1282,3.2406914
1283,3.2406914
1284,3.2406914
1285,-0.26494324
1286,3.27518
1287,3.2406914
1288,2.721192
1289,3.0826018
1290,3.0826018
1291,2.6702433
1292,3.2207994
1293,3.4514098
1294,3.4514098
1295,3.4514098
1296,3.3997612
1297,3.4514098
1298,3.2207994
1299,3.0877833
1300,3.0877833
1301,3.2207994
1302,3.2207994
1303,3.2207994
1304,3.2207994
1305,3.2207994
1306,3.0877833
1307,3.3603864
1308,3.3603864
1309,3.3603864
1310,3.3104563
1311,3.3104563
1312,3.3603864
1313,3.3104563
1314,3.3104563
1315,3.3829503
1316,3.3603864
1317,3.3603864
1318,3.3603864
1319,3.3603864
1320,3.3603864
1321,3.3603864
1322,3.3603864
1323,3.3603864
1324,3.3603864
1325,3.3686924
1326,2.8753343
1327,-0.26494324
1328,-0.26494324
1329,-0.26494324
1330,-0.26494324
1331,1.5763266
1332,3.3104563
1333,1.0786608
1334,3.2406914
1335,3.2406914
1336,3.3431313
1337,3.235957
1338,3.2406914
1339,3.3431313
1340,3.3431313
1341,3.3431313
1342,1.0786608
1343,3.0311267
1344,3.3431313
1345,3.3431313
1346,3.3431313
1347,3.3603864
1348,3.3603864
1349,3.3603864
1350,3.3603864
1351,3.3603864
1352,3.3603864
1353,3.3603864
1354,3.3603864
1355,3.3603864
1356,3.3603864
1357,3.3603864
1358,3.3603864
1359,3.3603864
1360,3.3603864
1361,3.3603864
1362,3.3603864
1363,3.3603864
1364,3.3603864
1365,3.3603864
1366,3.3603864
1367,3.3603864
1368,3.3603864
1369,3.3603864
1370,3.3603864
1371,3.3104563
1372,3.3104563
1373,3.3104563
1374,3.3104563
1375,3.3104563
1376,3.3104563
1377,3.5248747
1378,3.5248747
1379,3.3104563
1380,3.3104563
1381,3.3104563
1382,2.8900318
1383,2.8900318
1384,2.8900318
1385,2.8900318
1386,2.876821
1387,2.8753343
1388,2.876821
1389,2.876821
1390,2.876821
1391,2.8900318
1392,5.8148026
1393,3.0336947
1394,3.0336947
1395,3.0336947
1396,3.0336947
1397,3.0336947
1398,3.0336947
1399,3.0336947
1400,3.0336947
1401,3.438539
1402,3.0336947
1403,3.0336947
1404,3.0336947
1405,5.676009
1406,3.482757
1407,3.5758157
1408,3.7238784
1409,3.0826018
1410,3.3603864
1411,3.5319667
1412,3.8478198
1413,3.424067
1414,3.6179538
1415,3.6179538
1416,3.424067
1417,3.424067
1418,3.8478198
1419,3.8478198
1420,3.3603864
1421,3.3603864
1422,3.0877833
1423,3.0877833
1424,3.0877833
1425,3.0877833
1426,3.0877833
1427,3.0877833
1428,3.0877833
1429,3.06284
1430,3.06284
1431,3.06284
1432,3.06284
1433,3.0877833
1434,3.0877833
1435,3.0877833
1436,3.0877833
1437,3.0877833
1438,3.0877833
1439,3.0877833
1440,3.0877833
1441,3.0877833
1442,3.0877833
1443,3.0877833
1444,3.0877833
1445,3.0877833
1446,3.0877833
1447,3.0877833
1448,3.0877833
1449,3.0877833
1450,3.0335393
1451,3.0335393
1452,3.438539
1453,3.0336947
1454,3.0336947
1455,3.438539
1456,3.438539
1457,3.438539
1458,3.438539
1459,3.438539
1460,3.0335393
1461,3.06284
1462,3.0335393
1463,2.9569583
1464,2.9569583
1465,3.0335393
1466,3.0335393
1467,3.0877833
1468,3.0877833
1469,3.4514098
1470,3.4514098
1471,3.4514098
1472,3.4514098
1473,3.4514098
1474,3.4514098
1475,3.4514098
1476,3.4514098
1477,3.4514098
1478,3.2207994
1479,3.4514098
1480,3.2207994
1481,3.2207994
1482,3.3997612
1483,3.3997612
1484,3.4514098
1485,3.4514098
1486,3.2207994
1487,3.3603864
1488,3.3603864
1489,3.3603864
1490,3.3603864
1491,3.3603864
1492,3.4514098
1493,3.4514098
1494,3.3997612
1495,3.3997612
1496,3.3997612
1497,3.4514098
1498,3.8590355
1499,3.3686924
1500,3.8590355
1501,3.2207994
1502,3.0877833
1503,3.0877833
1504,3.0877833
1505,3.0877833
1506,3.0877833
1507,3.0877833
1508,3.0877833
1509,3.0877833
1510,3.0877833
1511,3.0877833
1512,3.0877833
1513,3.0877833
1514,3.0877833
1515,5.8145213
1516,3.0877833
1517,3.0877833
1518,3.0877833
1519,3.0877833
1520,3.0877833
1521,3.0877833
1522,3.0877833
1523,3.3603864
1524,3.0877833
1525,3.2207994
1526,3.2207994
1527,3.2207994
1528,3.2207994
1529,3.0877833
1530,3.0877833
1531,3.0877833
1532,3.0877833
1533,3.2207994
1534,3.2207994
1535,3.2207994
1536,3.0877833
1537,3.438539
1538,3.0336947
1539,3.0336947
1540,3.0336947
1541,3.0336947
1542,3.0336947
1543,5.8194375
1544,3.0336947
1545,2.8900318
1546,3.0336947
1547,3.0336947
1548,3.0336947
1549,3.0336947
1550,3.0336947
1551,3.0336947
1552,3.0336947
1553,3.0336947
1554,3.0336947
1555,3.0336947
1556,3.0336947
1557,3.0336947
1558,3.0336947
1559,3.438539
1560,3.0336947
1561,3.438539
1562,3.438539
1563,3.438539
1564,3.438539
1565,3.438539
1566,3.438539
1567,3.0336947
1568,3.0336947
1569,3.0336947
1570,5.8148026
1571,5.8148026
1572,3.0336947
1573,3.0336947
1574,2.876821
1575,2.8753343
1576,2.876821
1577,2.876821
1578,2.876821
1579,2.8753343
1580,3.5319667
1581,3.5319667
1582,3.60006
1583,2.8753343
1584,3.5319667
1585,2.8753343
1586,2.8753343
1587,2.8753343
1588,2.8753343
1589,2.8900318
1590,2.8900318
1591,2.8900318
1592,2.8900318
1593,5.5191355
1594,5.5191355
1595,3.438539
1596,3.1516397
1597,3.0877833
1598,3.0877833
1599,3.0877833
1600,3.0877833
1601,3.0877833
1602,3.0877833
1603,3.0877833
1604,3.0877833
1605,3.0877833
1606,3.1516397
1607,3.1516397
1608,3.0877833
1609,3.0877833
1610,3.0877833
1611,3.0877833
1612,3.0877833
1613,3.424067
1614,3.0877833
1615,3.0877833
1616,3.0877833
1617,3.0877833
1618,3.0877833
1619,3.0877833
1620,3.0877833
1621,3.0877833
1622,3.0877833
1623,3.0877833
1624,3.0877833
1625,3.1516397
1626,2.9569583
1627,2.9569583
1628,2.9569583
1629,2.9569583
1630,2.9569583
1631,3.0335393
1632,3.0335393
1633,3.0335393
1634,3.0335393
1635,3.438539
1636,3.438539
1637,3.438539
1638,3.438539
1639,4.6956964
1640,3.0335393
1641,3.1516397
1642,3.0335393
1643,3.0335393
1644,3.06284
1645,3.06284
1646,3.0877833
1647,3.0877833
1648,3.0877833
1649,3.0877833
1650,3.1516397
1651,3.4514098
1652,3.3686924
1653,3.3603864
1654,3.3603864
1655,3.3603864
1656,3.3603864
1657,3.3603864
1658,3.3603864
1659,3.3603864
1660,3.2207994
1661,3.3997612
1662,3.3997612
1663,3.3997612
1664,3.3997612
1665,3.3997612
1666,3.4514098
1667,3.4514098
1668,3.3603864
1669,3.3603864
1670,-0.26494324
1671,-0.26494324
1672,-0.26494324
1673,1.5763266
1674,1.0489734
1675,1.0786608
1676,3.5248747
1677,3.5248747
1678,3.5248747
1679,3.3104563
1680,3.0336947
1681,3.0877833
1682,3.0877833
1683,3.0877833
1684,3.0877833
1685,3.06284
1686,2.9569583
1687,3.0335393
1688,3.0335393
